Dataset Name,Begin Datetime,End Datetime,Notes,Attribute Description,Resource ID,Resource URL,Resource Format
stadt-wien_realnutzungskartierungab200708wien,2007-01-01T00:00:00,,"Dieser Datenbestand bildet die tatsächliche Flächennutzung Wiens in generalisierter Form ab. Die Datenbasis ist eine Luftbildinterpretation unter Hinzunahme ergänzender Sachdaten. Es gibt 32 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, etc. Die Nutzungskategorien sind hierarchisch in 3 Levels gegliedert.","NUTZUNG_LEVEL3: locker bebautes Wohn(misch)gebiet; Wohn(misch)gebiet mittlerer Dichte; dichtes Wohn(misch)gebiet; großvolumiger, solitärer Wohn(misch)bau; Büro- und Verwaltungsstrukturen; solitäre Handelsstrukturen; Geschäfts-, Kern- und Mischgebiet; Mischnutzung wenig dicht / alter Ortskern; Industrie, produzierendes Gewerbe, Großhandel inklusive Lager; Kultur, Freizeit, Religion, Messe; Gesundheit und Einsatzorganisationen; Bildung; Sport und Bad (Indoor); Militärische Anlagen; Kläranlage, Deponie; Energieversorgung, Rundfunkanlagen; Wasserversorgung; Transformationsfläche, Baustelle, Materialgewinnung; Straßenraum begrünt; Straßenraum unbegrünt; Parkplätze, Parkhäuser; Bahnhöfe, Bahnanlagen; Transport und Logistik inklusive Lager; Park, Grünanlage; Sport und Bad (Outdoor), Camping; Friedhof; Acker; Weingarten; Gärtnerei, Obstplantage; Wald; Wiese; Gewässer inklusive Bachbett  
NUTZUNG_LEVEL2: Erholungs- und Freizeiteinrichtungen; Geschäfts,- Kern- und Mischnutzung (Schwerpunkt betriebliche Tätigkeit); Gewässer; Industrie- und Gewerbenutzung; Landwirtschaft; Naturraum; soziale Infrastruktur; Straßenraum; Technische Infrastruktur/Kunstbauten/Sondernutzung; weitere verkehrliche Nutzungen; Wohn- u. Mischnutzung (Schwerpunkt Wohnen)  
NUTZUNG_LEVEL1: Baulandnutzung; Grünlandnutzung; Verkehr",84657e3b-7d55-4b53-a295-a5557bc674ec,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT2012OGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_realnutzungskartierungab200708wien,2007-01-01T00:00:00,,"Dieser Datenbestand bildet die tatsächliche Flächennutzung Wiens in generalisierter Form ab. Die Datenbasis ist eine Luftbildinterpretation unter Hinzunahme ergänzender Sachdaten. Es gibt 32 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, etc. Die Nutzungskategorien sind hierarchisch in 3 Levels gegliedert.","NUTZUNG_LEVEL3: locker bebautes Wohn(misch)gebiet; Wohn(misch)gebiet mittlerer Dichte; dichtes Wohn(misch)gebiet; großvolumiger, solitärer Wohn(misch)bau; Büro- und Verwaltungsstrukturen; solitäre Handelsstrukturen; Geschäfts-, Kern- und Mischgebiet; Mischnutzung wenig dicht / alter Ortskern; Industrie, produzierendes Gewerbe, Großhandel inklusive Lager; Kultur, Freizeit, Religion, Messe; Gesundheit und Einsatzorganisationen; Bildung; Sport und Bad (Indoor); Militärische Anlagen; Kläranlage, Deponie; Energieversorgung, Rundfunkanlagen; Wasserversorgung; Transformationsfläche, Baustelle, Materialgewinnung; Straßenraum begrünt; Straßenraum unbegrünt; Parkplätze, Parkhäuser; Bahnhöfe, Bahnanlagen; Transport und Logistik inklusive Lager; Park, Grünanlage; Sport und Bad (Outdoor), Camping; Friedhof; Acker; Weingarten; Gärtnerei, Obstplantage; Wald; Wiese; Gewässer inklusive Bachbett  
NUTZUNG_LEVEL2: Erholungs- und Freizeiteinrichtungen; Geschäfts,- Kern- und Mischnutzung (Schwerpunkt betriebliche Tätigkeit); Gewässer; Industrie- und Gewerbenutzung; Landwirtschaft; Naturraum; soziale Infrastruktur; Straßenraum; Technische Infrastruktur/Kunstbauten/Sondernutzung; weitere verkehrliche Nutzungen; Wohn- u. Mischnutzung (Schwerpunkt Wohnen)  
NUTZUNG_LEVEL1: Baulandnutzung; Grünlandnutzung; Verkehr",e6cfdcc8-fcf1-4c40-98d0-ccb496f759b3,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:REALNUT2014OGD&maxFeatures=5,CSV
stadt-wien_realnutzungskartierungab200708wien,2007-01-01T00:00:00,,"Dieser Datenbestand bildet die tatsächliche Flächennutzung Wiens in generalisierter Form ab. Die Datenbasis ist eine Luftbildinterpretation unter Hinzunahme ergänzender Sachdaten. Es gibt 32 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, etc. Die Nutzungskategorien sind hierarchisch in 3 Levels gegliedert.","NUTZUNG_LEVEL3: locker bebautes Wohn(misch)gebiet; Wohn(misch)gebiet mittlerer Dichte; dichtes Wohn(misch)gebiet; großvolumiger, solitärer Wohn(misch)bau; Büro- und Verwaltungsstrukturen; solitäre Handelsstrukturen; Geschäfts-, Kern- und Mischgebiet; Mischnutzung wenig dicht / alter Ortskern; Industrie, produzierendes Gewerbe, Großhandel inklusive Lager; Kultur, Freizeit, Religion, Messe; Gesundheit und Einsatzorganisationen; Bildung; Sport und Bad (Indoor); Militärische Anlagen; Kläranlage, Deponie; Energieversorgung, Rundfunkanlagen; Wasserversorgung; Transformationsfläche, Baustelle, Materialgewinnung; Straßenraum begrünt; Straßenraum unbegrünt; Parkplätze, Parkhäuser; Bahnhöfe, Bahnanlagen; Transport und Logistik inklusive Lager; Park, Grünanlage; Sport und Bad (Outdoor), Camping; Friedhof; Acker; Weingarten; Gärtnerei, Obstplantage; Wald; Wiese; Gewässer inklusive Bachbett  
NUTZUNG_LEVEL2: Erholungs- und Freizeiteinrichtungen; Geschäfts,- Kern- und Mischnutzung (Schwerpunkt betriebliche Tätigkeit); Gewässer; Industrie- und Gewerbenutzung; Landwirtschaft; Naturraum; soziale Infrastruktur; Straßenraum; Technische Infrastruktur/Kunstbauten/Sondernutzung; weitere verkehrliche Nutzungen; Wohn- u. Mischnutzung (Schwerpunkt Wohnen)  
NUTZUNG_LEVEL1: Baulandnutzung; Grünlandnutzung; Verkehr",84330719-4798-4126-acc4-63c003dd2724,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:REALNUT2016GOGD,CSV
stadt-wien_realnutzungskartierungab200708wien,2007-01-01T00:00:00,,"Dieser Datenbestand bildet die tatsächliche Flächennutzung Wiens in generalisierter Form ab. Die Datenbasis ist eine Luftbildinterpretation unter Hinzunahme ergänzender Sachdaten. Es gibt 32 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, etc. Die Nutzungskategorien sind hierarchisch in 3 Levels gegliedert.","NUTZUNG_LEVEL3: locker bebautes Wohn(misch)gebiet; Wohn(misch)gebiet mittlerer Dichte; dichtes Wohn(misch)gebiet; großvolumiger, solitärer Wohn(misch)bau; Büro- und Verwaltungsstrukturen; solitäre Handelsstrukturen; Geschäfts-, Kern- und Mischgebiet; Mischnutzung wenig dicht / alter Ortskern; Industrie, produzierendes Gewerbe, Großhandel inklusive Lager; Kultur, Freizeit, Religion, Messe; Gesundheit und Einsatzorganisationen; Bildung; Sport und Bad (Indoor); Militärische Anlagen; Kläranlage, Deponie; Energieversorgung, Rundfunkanlagen; Wasserversorgung; Transformationsfläche, Baustelle, Materialgewinnung; Straßenraum begrünt; Straßenraum unbegrünt; Parkplätze, Parkhäuser; Bahnhöfe, Bahnanlagen; Transport und Logistik inklusive Lager; Park, Grünanlage; Sport und Bad (Outdoor), Camping; Friedhof; Acker; Weingarten; Gärtnerei, Obstplantage; Wald; Wiese; Gewässer inklusive Bachbett  
NUTZUNG_LEVEL2: Erholungs- und Freizeiteinrichtungen; Geschäfts,- Kern- und Mischnutzung (Schwerpunkt betriebliche Tätigkeit); Gewässer; Industrie- und Gewerbenutzung; Landwirtschaft; Naturraum; soziale Infrastruktur; Straßenraum; Technische Infrastruktur/Kunstbauten/Sondernutzung; weitere verkehrliche Nutzungen; Wohn- u. Mischnutzung (Schwerpunkt Wohnen)  
NUTZUNG_LEVEL1: Baulandnutzung; Grünlandnutzung; Verkehr",f78db449-61a9-4145-a293-a17f31865f5e,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT200708OGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_realnutzungskartierungab200708wien,2007-01-01T00:00:00,,"Dieser Datenbestand bildet die tatsächliche Flächennutzung Wiens in generalisierter Form ab. Die Datenbasis ist eine Luftbildinterpretation unter Hinzunahme ergänzender Sachdaten. Es gibt 32 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, etc. Die Nutzungskategorien sind hierarchisch in 3 Levels gegliedert.","NUTZUNG_LEVEL3: locker bebautes Wohn(misch)gebiet; Wohn(misch)gebiet mittlerer Dichte; dichtes Wohn(misch)gebiet; großvolumiger, solitärer Wohn(misch)bau; Büro- und Verwaltungsstrukturen; solitäre Handelsstrukturen; Geschäfts-, Kern- und Mischgebiet; Mischnutzung wenig dicht / alter Ortskern; Industrie, produzierendes Gewerbe, Großhandel inklusive Lager; Kultur, Freizeit, Religion, Messe; Gesundheit und Einsatzorganisationen; Bildung; Sport und Bad (Indoor); Militärische Anlagen; Kläranlage, Deponie; Energieversorgung, Rundfunkanlagen; Wasserversorgung; Transformationsfläche, Baustelle, Materialgewinnung; Straßenraum begrünt; Straßenraum unbegrünt; Parkplätze, Parkhäuser; Bahnhöfe, Bahnanlagen; Transport und Logistik inklusive Lager; Park, Grünanlage; Sport und Bad (Outdoor), Camping; Friedhof; Acker; Weingarten; Gärtnerei, Obstplantage; Wald; Wiese; Gewässer inklusive Bachbett  
NUTZUNG_LEVEL2: Erholungs- und Freizeiteinrichtungen; Geschäfts,- Kern- und Mischnutzung (Schwerpunkt betriebliche Tätigkeit); Gewässer; Industrie- und Gewerbenutzung; Landwirtschaft; Naturraum; soziale Infrastruktur; Straßenraum; Technische Infrastruktur/Kunstbauten/Sondernutzung; weitere verkehrliche Nutzungen; Wohn- u. Mischnutzung (Schwerpunkt Wohnen)  
NUTZUNG_LEVEL1: Baulandnutzung; Grünlandnutzung; Verkehr",9d2bfa3f-0233-4176-b9de-5918581892bc,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT2018OGD &srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_realnutzungskartierungab200708wien,2007-01-01T00:00:00,,"Dieser Datenbestand bildet die tatsächliche Flächennutzung Wiens in generalisierter Form ab. Die Datenbasis ist eine Luftbildinterpretation unter Hinzunahme ergänzender Sachdaten. Es gibt 32 Nutzungskategorien aus den Bereichen Wohnen, Grünflächen, Verkehr, etc. Die Nutzungskategorien sind hierarchisch in 3 Levels gegliedert.","NUTZUNG_LEVEL3: locker bebautes Wohn(misch)gebiet; Wohn(misch)gebiet mittlerer Dichte; dichtes Wohn(misch)gebiet; großvolumiger, solitärer Wohn(misch)bau; Büro- und Verwaltungsstrukturen; solitäre Handelsstrukturen; Geschäfts-, Kern- und Mischgebiet; Mischnutzung wenig dicht / alter Ortskern; Industrie, produzierendes Gewerbe, Großhandel inklusive Lager; Kultur, Freizeit, Religion, Messe; Gesundheit und Einsatzorganisationen; Bildung; Sport und Bad (Indoor); Militärische Anlagen; Kläranlage, Deponie; Energieversorgung, Rundfunkanlagen; Wasserversorgung; Transformationsfläche, Baustelle, Materialgewinnung; Straßenraum begrünt; Straßenraum unbegrünt; Parkplätze, Parkhäuser; Bahnhöfe, Bahnanlagen; Transport und Logistik inklusive Lager; Park, Grünanlage; Sport und Bad (Outdoor), Camping; Friedhof; Acker; Weingarten; Gärtnerei, Obstplantage; Wald; Wiese; Gewässer inklusive Bachbett  
NUTZUNG_LEVEL2: Erholungs- und Freizeiteinrichtungen; Geschäfts,- Kern- und Mischnutzung (Schwerpunkt betriebliche Tätigkeit); Gewässer; Industrie- und Gewerbenutzung; Landwirtschaft; Naturraum; soziale Infrastruktur; Straßenraum; Technische Infrastruktur/Kunstbauten/Sondernutzung; weitere verkehrliche Nutzungen; Wohn- u. Mischnutzung (Schwerpunkt Wohnen)  
NUTZUNG_LEVEL1: Baulandnutzung; Grünlandnutzung; Verkehr",5166d3b6-a13b-476a-942c-c0bd302489a0,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:REALNUT2009OGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_wienerlinienwlanstandortewien,2011-01-01T00:00:00,,WLAN-Hotspots an Umsteigeknoten der Wiener Linien,"Name  
Adresse  
Weblink1  
Weblink2",7df9a151-e448-47be-a434-eeb386f3cf97,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&srsName=EPSG:4326&outputFormat=csv&typeName=ogdwien:WLANWRLOGD,CSV
stadt-wien_universittenundfachhochschulenstandortewien,2011-06-15T00:00:00,,"Universitäten, Fachhochschulen, Pädagogische Akademien, Standorte, Wien","NAME: Objektname   

BEZEICHNUNG: Objekttyp",15cdf6ec-9829-41c5-9d9f-3b0eeb735837,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:UNIVERSITAETOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_pfarrgrenzenwien,2013-10-09T00:00:00,,Pfarrgrenzen der Erzdiözese Wien,"PFARRBEZ: Pfarrbezeichnung  
PFARRNR: Pfarrnummer",c96c1b12-3bf4-4651-a788-a653111fd1cf,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:PFARRSPRENGELOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_kirchenundreligionsgesellschaftenwien,2013-12-13T00:00:00,,"Gesetzlich anerkannte Kirchen und Religionsgesellschaften - Standorte, Wien",,32cedef3-2f74-4341-85df-b1721587579c,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:RELIGIONOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_haltestellenstandortewien,2012-03-30T00:00:00,,"Haltestellen der Wiener Linien, Standorte, Wien","NAME: Haltestellenbezeichnung
",c5dc8b33-64b4-41d6-9d67-a8c5cdc1a026,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:HALTESTELLEWLOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_friedhfestandortewien,2011-05-09T00:00:00,,"Friedhöfe, Standorte, Wien","NAME: Objektbezeichnung  

ADRESSE: Adresse (Bezirksnummer, Straßenname, Orientierungsnummer)",738054bc-d174-4719-a1f6-181bbbffc820,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:FRIEDHOFOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ffentlichesverkehrsnetzliniennetzwien,2013-06-26T00:00:00,,Liniennetz des öffentlichen Verkehrs,"LBEZEICHNUNG: Liste der auf dieser Strecke verkehrenden Verkehrslinien    
LTYP: Typ des Verkehrsmittels, numerisch    
1: STRAßENBAHN    
2: AUTOBUS    
3: REGIONALBUS    
4: U-BAHN    
5: S- UND REGIONALBAHN    
6: BADNER BAHN    
LTYPTXT: Typ des Verkehrsmittels, textlich  
9: ASTAX Taglinie  
10: Nachtautobus Wochenende  
11: Nachtautobus Wochentag  
12: ASTAX Wochenende  
13: ASTAX Wochentag",798fc58f-1494-4afd-8ffa-2beab26a17dc,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:OEFFLINIENOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_ffentlichesverkehrsnetzhaltestellenpunktewien,2013-06-26T00:00:00,,Haltestellenpunkte des öffentlichen Verkehrsnetzes,"HTXT: Bezeichnung der Haltestelle  
HTXTK: Bezeichnung der Haltestelle – Kurztext  
HLINIEN: Liste der an der Haltestelle haltenden Linien
DIVA: Zusammenfassung mehrerer Haltepunkte eines Haltestellenbereichs 
LTYP: 
1 Straßenbahn
2 Autobus
3 Regionalbus
4 U-Bahn
5 S- und Regionalbahn
6 Badner Bahn
9          Astax Taglinie
10        Nachtautobus Wochenende
11        Nachtautobus Wochentag
12        Astax Wochenende
13        Astax Wochentag",fd9a2b4f-c7ed-427f-9171-d38c0ed7a0b7,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:OEFFHALTESTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_aufzgeinstationenwien,2011-12-14T00:00:00,,"Aufzüge der Wiener Linien, Standorte, Wien","LINIE: Linienbezeichnung der Wiener Linien  

STATION: Stationsbezeichnung der Wiener Linien  

ANLAGE: Betriebliches Kennzeichen des Aufzugs  

BEMERKUNG: textliche Beschreibung der Funktion des Aufzugs im Netz  

GRUPPEN_ID: Zusammenfassung paralleler Aufzüge mit der gleichen Verbindungsfunktion",d357ce4b-cd2e-4bd5-8c69-e4c6feb176ef,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:AUFZUGOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_gelndemodellschichtenlinienwien,2015-01-01T00:00:00,,"Höhenschichtlinien des Geländemodells von Wien im Abstand von 1 Meter mit Höhenbezug Wiener Null als Vektordaten. <a href=""http://www.wien.gv.at/stadtentwicklung/stadtvermessung/geodaten/dgm/index.html"">http://www.wien.gv.at/stadtentwicklung/stadtvermessung/geodaten/dgm/index.html</a>
  Achtung: Ein kompletter JSON Export ist 725 MB groß! Der Beispiellink ist deswegen begrenzt.","LAYER: Klassifizierung in 1-, 5-, 20- oder 100-Meter-Schichtenlinie  
HOEHE_WIEN: Höhenangabe in Meter bezogen auf Wiener Null  
HOEHE_ADRIA: Höhenangabe  in Meter bezogen auf Adria  

Zur Information:  
Die Schichtenlinien des predefined dataset beziehen sich auf Wiener Null.  
Die Schichtenlinien des WFS beziehen sich auf Adria.",100f1b8f-12d7-438c-a8de-7a57c8065fde,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:HOEHENLINIEOGD&srsName=EPSG:4326&outputFormat=csv&maxfeatures=5,CSV
stadt-wien_dachkataster-wien--innere-stadt,2016-01-01T00:00:00,2020-12-31T00:00:00.000,"Die Dachwerke des 1. Bezirks wurden im Rahmen des Projekts ""Dachkataster Wien - Innere Stadt"" von Bundesdenkmalamt und Stadt Wien untersucht. Für die etwa 1.500 Gebäude wurde das Baualter der Dächer, ihre jeweilige Verteilung und Anzahl, sowie deren Ausbauzustand und das Jahr des Dachausbaus erhoben. Auf der Basis dieser Erhebung erfolgte zwischen 2016 und 2020 die Erforschung einer repräsentativen Auswahl von 205 Dachwerken. Anhand dieser Beispiele konnten die historischen Konstruktionstypen analysiert und in eine zeitliche Abfolge gesetzt werden. Die Baualterkartierung der Dächer wird online zur Verfügung gestellt und umfasst:
- das Baualter unterteilt in 13 Epochen
- die Verortung von 78 Objekten mit 205 untersuchten Dachwerken
- 205 Dachwerke mit dendrochronologischer Datierung, Plandarstellung und typologischer Einordnung
- Übersicht zu den Konstruktionstypen der Wiener Innenstadt","ADRESSE: Bezirk, Straßenname und Hausnummer
BEZEICHNUNG: Name des Gebäudes
DACHTYP: Kennzeichnung des Dachtyps
WEBLINK1: URL auf Website des Bundesdenkmalamtes",c607d8d3-1609-458c-b9e9-8a2d36bc5533,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:DACHKATASTEROBJEKTEOGD&srsName=EPSG:4326&outputFormat=csv,CSV
stadt-wien_badestellenstandortewien,2011-05-09T00:00:00,,"Badestellen, Standorte, Wien","BEZEICHNUNG: Name des Standortes    
WEITERE INFO: Hyperlink    
BEZIRK: Wiener Gemeindebezirksnummer    
WASSERQUALITAET: Code für die Bewertung der Wasserqualität  

UNTERSUCHUNGSDATUM: Datum der letzten Untersuchung  
WASSERTEMPERATUR: Wassertemperatur in Grad Celsius  
SICHTTIEFE: Sichttiefe in Meter  
ANZ_ECOLI: Anzahl von E. coli in 100 ml  
ANZ_ENTEROKOKKEN: Anzahl von Enterokokken in 100 ml
TYP 1: Badestellen 
TYP 2: Naturbadeplätze",aa461727-c279-4728-8f60-1cb008768f0e,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:BADESTELLENOGD&srsName=EPSG:4326&outputFormat=csv,CSV
werbetraeger-punkt-wien,2017-09-01T00:00:00,2018-06-30T00:00:00.000,"Der Werbeträger meint das Medium, also den Träger (Fläche), auf welchem Werbung platziert werden kann. Es geht dabei um sogenannte Fremdwerbung, also Werbung, die nicht and den Ort der Leistung gebunden ist. Das heißt, Unternehmen können unabhängig vom Standort für ihre Wirtschaftswerbung solche Werbeträger mieten.

Typische Träger von Fremdwerbung, die sehr häufig im Stadtbild und auf öffentlichem Gut anzutreffen sind:
* Rolling Boards
* Plakatwände
* City Lights in Wartehallen oder Telefonzellen
* City Lights frei stehend
* Leuchtsäulen
* Litfaßsäulen (Kulturwerbung)
* Miniposter (Halbschalen) an Lichtmasten (Kulturwerbung)
* Flachschilder auf Lichtmasten

Im Vergleich zur Fremdwerbung ist Eigenwerbung, mit seltenen Ausnahmen, nur auf privatem Grund (nicht im öffentlichen Gut) erlaubt. Dies ist zum Beispiel der Fall, wenn ein wirtschaftlicher oder kultureller Betrieb (z.B. Theater, Museum, Automechaniker etc.) vor Ort auf sich selbst aufmerksam macht.","Die Position eines Werbeträgers wird über einen 3D Punkt definiert (Koordinaten für Lage und Höhe) und entspricht je nach Situation dem Mittelpunkt der Ober- oder Unterkante des Werbeträgers. Diese Information ist im Attribut KANTE gespeichert.
# Liste der Attribute
**GRUPPE**: Werbeträgertyp
AW	Aufgeständerte Werbetafel	
BB	Billboardanlage	
CL	Citylight	
ES	E-Screen	
FS	Flachschild auf Lichtmast (Spannmasttafel)	
HS	Halbschale (Miniposter)	
LF	Litfaßsäule	
LS	Leuchtsäule	
PE	Plakatwand an Einfriedung	
PF	Plakatwand frei stehend)
PG	Plakatwand an Gebäudefassade	
RB	Rollingboard	
SF	Stelen, Fahnen, Vitrinen, Pylone	
TC	Telefonzelle mit Citylight	
TK	Telefonzelle mit Kleinformat	
WC	Wartehalle der Wr. Linien mit Citylight	
WP	Wartehalle der Wr. Linien mit Plakatwand

**KANTE**: Kantentyp gibt an, ob die Position im Mittelpunkt an der Ober- oder Unterkante des Werbeträgers digitalisiert ist.
O Oberkante des Werbeträgers
U Unterkante des Werbeträgers

**ANMERKUNG**: Dieses Feld ist für allgemeine Informationen in Form eines Freitextes oder eines bestimmten Codes vorgesehen. Im Normalfall ist das Attribut leer. Beispiel: Ein Werbeträger mit dem Typ ""Citylight"" und der Anmerkung ""F"" heißt, dass der Werbeträger sich im Gegensatz zur normalerweise freihestehenden Montage an einer Fassade befindet.
F Der Werbeträger befindet sich an einer Fassade montiert.
E Der Werbeträger befindet sich an einer Einfriedung montiert.
",13b5b3cc-427b-4b5f-8b9c-04fec6002563,https://data.wien.gv.at/daten/geo?service=WFS&request=GetFeature&version=1.1.0&typeName=ogdwien:WERBETRAEGERPKTOGD&srsName=EPSG:4326&outputFormat=csv,CSV
